CartID,Index,RawPos,MovingAverage
38,1536,0.650275,0.644054325
38,1537,0.655058,0.64944475
38,1538,0.655058,0.65504465
38,1539,0.665802,0.6604889
38,1540,0.672367,0.665755525
38,1541,0.672367,0.6712440500000001
38,1542,0.6832630000000001,0.676611225
38,1543,0.6887840000000001,0.681845575
38,1544,0.6887840000000001,0.6872865499999999
38,1545,0.698603,0.6926736
38,1546,0.70535,0.6980606500000001
38,1547,0.70535,0.703405225
38,1548,0.714767,0.708681075
38,1549,0.720712,0.713747575
38,1550,0.720712,0.7190138750000001
38,1551,0.7295229999999999,0.7242045
38,1552,0.736108,0.729191875
38,1553,0.736108,0.734402725
38,1554,0.745302,0.73951955
38,1555,0.751029,0.7444679000000001
38,1556,0.751029,0.749606775
38,1557,0.759408,0.7546192250000001
38,1558,0.765742,0.7595121
38,1559,0.765742,0.76459095
38,1560,0.774618,0.76951665
38,1561,0.7802140000000001,0.774278225
38,1562,0.7802140000000001,0.779232175
38,1563,0.788479,0.784056325
38,1564,0.794721,0.78874245
38,1565,0.794721,0.7936270500000001
38,1566,0.804033,0.798416625
38,1567,0.808814,0.803037525
38,1568,0.808814,0.807822625
38,1569,0.816806,0.8124979750000001
38,1570,0.822808,0.8170246999999999
38,1571,0.822808,0.8217453000000001
38,1572,0.8317469999999999,0.8263674250000002
38,1573,0.8368700000000001,0.8308249250000002
38,1574,0.8368700000000001,0.8354720499999999
38,1575,0.844491,0.840006825
38,1576,0.850773,0.844398425
38,1577,0.850773,0.84897495
38,1578,0.8582120000000001,0.8534575249999999
38,1579,0.8628299999999999,0.85778175
38,1580,0.8628299999999999,0.862300175
38,1581,0.870525,0.866687175
38,1582,0.876229,0.8709342750000001
38,1583,0.876229,0.875376925
38,1584,0.8841680000000001,0.879713875
38,1585,0.890186,0.8838947749999999
38,1586,0.890186,0.8882658249999998
38,1587,0.896754,0.8925002249999998
38,1588,0.901781,0.8966151
38,1589,0.901781,0.9009379249999998
38,1590,0.909536,0.905140375
38,1591,0.914408,0.909192775
38,1592,0.914408,0.9134234
38,1593,0.921993,0.917522275
38,1594,0.926693,0.921493075
38,1595,0.926693,0.925629275
38,1596,0.93409,0.930097525
38,1597,0.938711,0.934408725
38,1598,0.938711,0.93884425
38,1599,0.946479,0.943220075
38,1600,0.950098,0.94748045
38,1601,0.950098,0.95187045
38,1602,0.95792,0.9561881500000002
38,1603,0.961957,0.96036325
38,1604,0.961957,0.964661575
38,1605,0.969563,0.96931815
38,1606,0.973409,0.973824275
38,1607,0.973409,0.9783304000000002
38,1608,0.981727,0.982672325
38,1609,0.984904,0.986888575
38,1610,0.984904,0.991104825
38,1611,0.992033,0.9951271999999999
38,1612,0.995702,0.999027775
38,1613,0.995702,1.00292835
38,1614,1.002318,1.0066393000000002
38,1615,1.023221,1.01023275
38,1616,1.023221,1.0138261999999998
38,1617,1.028194,1.017234725
38,1618,1.033245,1.0205277250000002
38,1619,1.033245,1.0238207249999998
38,1620,1.03843,1.026919525
38,1621,1.043233,1.02992785
38,1622,1.043233,1.032936175
38,1623,1.048162,1.03574895
38,1624,1.070431,1.0384608
38,1625,1.070431,1.04117265
38,1626,1.070431,1.0436943500000002
38,1627,1.070431,1.0461199
38,1628,1.070431,1.04854545
38,1629,1.070431,1.05076305
38,1630,1.070431,1.052901225
38,1631,1.070431,1.0550393999999998
38,1632,1.070431,1.05699935
38,1633,1.070431,1.058867575
38,1634,1.070431,1.0607358000000002
38,1635,1.070431,1.062438625
38,1636,1.070431,1.063618875
38,1637,1.070431,1.064799125
38,1638,1.070431,1.06585505
38,1639,1.070431,1.0667847
38,1640,1.070431,1.06771435
38,1641,1.070431,1.068514375
38,1642,1.070431,1.069194325
38,1643,1.070431,1.069874275
38,1644,1.070431,1.070431
38,1645,1.070431,1.070431
38,1646,1.070431,1.070431
38,1647,1.070431,1.070431
38,1648,1.070431,1.070431
38,1649,1.070431,1.070431
38,1650,1.070431,1.070431
38,1651,1.070431,1.070431
38,1652,1.070431,1.070431
38,1653,1.070431,1.070431
38,1654,1.070431,1.070431
38,1655,1.070431,1.070431
38,1656,1.070431,1.070431
38,1657,1.070431,1.070431
38,1658,1.070431,1.070431
38,1659,1.070431,1.070431
38,1660,1.070431,1.070431
38,1661,1.070431,1.070431
38,1662,1.070431,1.070431
38,1663,1.070431,1.070431
38,1664,1.070431,1.070431
38,1665,1.070431,1.070431
38,1666,1.070431,1.070431
38,1667,1.070431,1.070431
38,1668,1.070431,1.070431
38,1669,1.070431,1.070431
38,1670,1.070431,1.070431
38,1671,1.070431,1.070431
38,1672,1.070431,1.070431
38,1673,1.070431,1.070431
38,1674,1.070431,1.070431
38,1675,1.070431,1.070431
38,1676,1.070431,1.070431
38,1677,1.070431,1.070431
38,1678,1.070431,1.070431
38,1679,1.070431,1.070431
38,1680,1.070431,1.070431
38,1681,1.070431,1.070431
38,1682,1.070431,1.070431
38,1683,1.070431,1.070431
38,1684,1.070431,1.070431
38,1685,1.070431,1.070431
38,1686,1.070431,1.070431
38,1687,1.070431,1.070431
38,1688,1.070431,1.070431
38,1689,1.070431,1.070431
38,1690,1.070431,1.070431
38,1691,1.070431,1.070431
38,1692,1.070431,1.070431
38,1693,1.070431,1.070431
38,1694,1.070431,1.070431
38,1695,1.070431,1.070431
38,1696,1.070431,1.070431
38,1697,1.070431,1.070431
38,1698,1.070431,1.070431
38,1699,1.070431,1.070431
38,1700,1.070431,1.070431
38,1701,1.070431,1.070431
38,1702,1.070431,1.070431
38,1703,1.070431,1.070431
38,1704,1.070431,1.070431
38,1705,1.070431,1.070431
38,1706,1.070431,1.070431
38,1707,1.070431,1.070431
38,1708,1.070431,1.070431
38,1709,1.070431,1.070431
38,1710,1.070431,1.070431
38,1711,1.070431,1.070431
38,1712,1.070431,1.070431
38,1713,1.070431,1.070431
38,1714,1.070431,1.070431
38,1715,1.070431,1.070431
38,1716,1.070431,1.070431
38,1717,1.070431,1.070431
38,1718,1.070431,1.070431
38,1719,1.070431,1.070431
38,1720,1.070431,1.070431
38,1721,1.070431,1.070431
38,1722,1.070431,1.070431
38,1723,1.070431,1.070431
38,1724,1.070431,1.070431
38,1725,1.070431,1.070431
38,1726,1.070431,1.070431
38,1727,1.070431,1.070431
38,1728,1.070431,1.070431
38,1729,1.070431,1.070431
38,1730,1.070431,1.070431
38,1731,1.070431,1.070431
38,1732,1.070431,1.070431
38,1733,1.070431,1.070431
38,1734,1.070431,1.070431
38,1735,1.070431,1.070431
38,1736,1.070431,1.070431
38,1737,1.070431,1.070431
38,1738,1.070431,1.070431
38,1739,1.070431,1.070431
38,1740,1.070431,1.070431
38,1741,1.070431,1.070431
38,1742,1.070431,1.070431
38,1743,1.070431,1.070431
38,1744,1.070431,1.070431
38,1745,1.070431,1.070431
38,1746,1.070431,1.070431
38,1747,1.070431,1.070431
38,1748,1.070431,1.070431
38,1749,1.070431,1.070431
38,1750,1.070431,1.070431
38,1751,1.070431,1.070431
38,1752,1.070431,1.070431
38,1753,1.070431,1.070431
38,1754,1.070431,1.070431
38,1755,1.070431,1.070431
38,1756,1.070431,1.070431
38,1757,1.070431,1.070431
38,1758,1.070431,1.070431
38,1759,1.070431,1.070431
38,1760,1.070431,1.070431
38,1761,1.070431,1.070431
38,1762,1.070431,1.070431
38,1763,1.070431,1.070431
38,1764,1.070431,1.070431
38,1765,1.070431,1.070431
38,1766,1.070431,1.070431
38,1767,1.070431,1.070431
38,1768,1.070431,1.070431
38,1769,1.070431,1.070431
38,1770,1.070431,1.070431
38,1771,1.070431,1.070431
38,1772,1.070431,1.070431
38,1773,1.070431,1.070431
38,1774,1.070431,1.070431
38,1775,1.070431,1.070431
38,1776,1.070431,1.070431
38,1777,1.070431,1.070431
38,1778,1.070431,1.070431
38,1779,1.070431,1.070431
38,1780,1.070431,1.070431
38,1781,1.070431,1.070431
38,1782,1.070431,1.070431
38,1783,1.070431,1.070431
38,1784,1.070431,1.070431
38,1785,1.070431,1.070431
38,1786,1.070431,1.070431
38,1787,1.070431,1.070431
38,1788,1.070431,1.070431
38,1789,1.070431,1.070431
38,1790,1.070431,1.070431
38,1791,1.070431,1.070431
38,1792,1.070431,1.070431
38,1793,1.070431,1.070431
38,1794,1.070431,1.070431
38,1795,1.070431,1.070431
38,1796,1.070431,1.070431
38,1797,1.070431,1.070431
38,1798,1.070431,1.070431
38,1799,1.070431,1.070431
38,1800,1.070431,1.070431
38,1801,1.070431,1.070431
38,1802,1.070431,1.070431
38,1803,1.070431,1.070431
38,1804,1.070431,1.070431
38,1805,1.070431,1.070431
38,1806,1.070431,1.070431
38,1807,1.070431,1.070431
38,1808,1.070431,1.070431
38,1809,1.070431,1.070431
38,1810,1.070431,1.070431
38,1811,1.070431,1.070431
38,1812,1.070431,1.070431
38,1813,1.070431,1.070431
38,1814,1.070431,1.070431
38,1815,1.070431,1.070431
38,1816,1.070431,1.070431
38,1817,1.070431,1.070431
38,1818,1.070431,1.070431
38,1819,1.070431,1.070431
38,1820,1.070431,1.070431
38,1821,1.070431,1.070431
38,1822,1.070431,1.070431
38,1823,1.070431,1.070431
38,1824,1.070431,1.070431
38,1825,1.070431,1.070431
38,1826,1.070431,1.070431
38,1827,1.070431,1.070431
38,1828,1.070431,1.070431
38,1829,1.070431,1.070431
38,1830,1.070431,1.070431
38,1831,1.070431,1.070431
38,1832,1.070431,1.070431
38,1833,1.070431,1.070431
38,1834,1.070431,1.070431
38,1835,1.070431,1.070431
38,1836,1.070431,1.070431
38,1837,1.070431,1.0704309999999997
38,1838,1.070431,1.070431
38,1839,1.070431,1.070431
38,1840,1.070431,1.070431
38,1841,1.070431,1.070431
38,1842,1.070431,1.070431
